epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
14,1807.98,1.11905,1.90962,1.43594,0.00328,1.95887,0.56868,0.46496,0.51759,0.35918,0.56495,0.46925,0.51363,0.33719,1.01811,1.93652,1.41909,0.00417,0,0.00108913,0.00108913,0.00108913
15,1941.58,1.1551,1.95888,1.46036,0.0034,1.93701,0.44269,0.467,0.47198,0.33603,0.4463,0.46588,0.46735,0.31238,1.05325,1.9513,1.49426,0.00432,0,0.00107675,0.00107675,0.00107675
16,2076.3,1.15799,2.00585,1.45092,0.00348,1.90016,0.49293,0.51859,0.50475,0.3393,0.49569,0.51108,0.49507,0.31258,1.08497,2.01266,1.40538,0.0045,0,0.00106437,0.00106437,0.00106437
17,2208.16,1.16291,1.96756,1.44955,0.00349,1.86424,0.52144,0.51251,0.51564,0.35868,0.50616,0.51184,0.51013,0.3341,1.0589,1.91254,1.31516,0.00435,0,0.001052,0.001052,0.001052
18,2340.41,1.14243,1.92358,1.41261,0.00334,2.00253,0.56035,0.52253,0.53876,0.36254,0.56483,0.52054,0.52913,0.33124,1.04275,1.97954,1.30376,0.00428,0,0.00103962,0.00103962,0.00103962
19,2475.64,1.14602,1.91056,1.36661,0.00332,1.84944,0.55468,0.58867,0.55877,0.38698,0.55171,0.58376,0.54846,0.35881,1.02952,1.88186,1.30992,0.00426,0,0.00102725,0.00102725,0.00102725
20,2607.23,1.12644,1.9028,1.38645,0.00338,1.84018,0.4486,0.59551,0.53009,0.36932,0.42792,0.58512,0.51752,0.34873,1.06616,1.8587,1.59466,0.00433,0,0.00101488,0.00101488,0.00101488
21,2738.35,1.10553,1.8455,1.41496,0.00322,1.83963,0.65468,0.46441,0.56362,0.40983,0.70013,0.46852,0.56081,0.3746,1.0114,1.9316,1.33792,0.00409,0,0.0010025,0.0010025,0.0010025
22,2868.86,1.07013,1.82437,1.30918,0.00311,1.824,0.5695,0.52651,0.57535,0.40159,0.56931,0.52442,0.57137,0.37566,1.01848,1.95109,1.28126,0.00416,0,0.000990125,0.000990125,0.000990125
23,2999.62,1.10045,1.84936,1.32905,0.00329,1.81682,0.59557,0.57309,0.59885,0.42503,0.58365,0.5698,0.58312,0.38608,1.05238,1.87099,1.21158,0.00425,0,0.00097775,0.00097775,0.00097775
24,3134.83,1.08934,1.80923,1.29526,0.00326,1.81558,0.6327,0.48974,0.56433,0.40032,0.65718,0.48732,0.5706,0.37102,0.97661,1.85146,1.27722,0.00393,0,0.000965375,0.000965375,0.000965375
25,3269.78,1.11453,1.87554,1.32733,0.00324,1.77696,0.54976,0.60518,0.59551,0.42219,0.57839,0.56592,0.59467,0.39884,1.02011,1.86076,1.19804,0.00415,0,0.000953,0.000953,0.000953
26,3405.07,1.0943,1.81046,1.28878,0.00325,1.76654,0.60868,0.56373,0.61127,0.42616,0.61533,0.55599,0.60672,0.39351,1.0372,1.84765,1.1719,0.00423,0,0.000940625,0.000940625,0.000940625
27,3538.85,1.06076,1.80162,1.27097,0.00318,1.81457,0.61046,0.56725,0.57989,0.41811,0.61947,0.57232,0.5806,0.38434,1.00084,1.88964,1.20935,0.00408,0,0.00092825,0.00092825,0.00092825
28,3671.49,1.09063,1.8143,1.30011,0.00321,1.78689,0.69952,0.50332,0.59657,0.43226,0.7148,0.50519,0.59728,0.41023,1.0062,1.84821,1.24219,0.00406,0,0.000915875,0.000915875,0.000915875
29,3804.08,1.10356,1.80698,1.31796,0.00319,1.79279,0.86637,0.40023,0.57467,0.41919,0.8609,0.3991,0.56901,0.3894,1.00873,1.88003,1.32962,0.00409,0,0.0009035,0.0009035,0.0009035
30,3936.6,1.08255,1.8381,1.25917,0.00323,1.66941,0.75579,0.49745,0.60733,0.4412,0.76864,0.49707,0.60086,0.40955,1.00075,1.8278,1.19546,0.00403,0,0.000891125,0.000891125,0.000891125
31,4071.87,1.08375,1.75677,1.25014,0.00304,1.78793,0.53646,0.63814,0.62077,0.43988,0.53713,0.63297,0.61873,0.41352,1.00596,1.85547,1.16008,0.00408,0,0.00087875,0.00087875,0.00087875
32,4205.84,1.05608,1.72996,1.19708,0.00311,1.67862,0.56918,0.67262,0.64756,0.46514,0.56732,0.65619,0.64076,0.43359,0.97752,1.81679,1.13163,0.00389,0,0.000866375,0.000866375,0.000866375
33,4341.96,1.10921,1.80849,1.27672,0.00322,1.67665,0.68051,0.52913,0.58481,0.42228,0.69717,0.5268,0.57854,0.39166,1.01642,1.87903,1.20154,0.00409,0,0.000854,0.000854,0.000854
34,4478.78,1.09975,1.76347,1.25021,0.00313,1.6594,0.75374,0.50672,0.59479,0.42108,0.75996,0.50491,0.58928,0.39655,0.98441,1.8159,1.20229,0.00391,0,0.000841625,0.000841625,0.000841625
35,4614.85,1.06748,1.75091,1.17079,0.0032,1.63641,0.59959,0.59047,0.60518,0.44317,0.60414,0.58721,0.60112,0.41723,1.02843,1.86399,1.22062,0.00416,0,0.00082925,0.00082925,0.00082925
36,4747.28,1.10593,1.8138,1.27215,0.00326,1.71865,0.60959,0.57645,0.60427,0.44194,0.61379,0.57043,0.59599,0.40608,0.97566,1.83805,1.19713,0.0039,0,0.000816875,0.000816875,0.000816875
37,4881.14,1.05871,1.72936,1.21102,0.00304,1.67059,0.56163,0.65901,0.62073,0.44438,0.57409,0.63598,0.61676,0.41635,1.00403,1.82869,1.15408,0.00405,0,0.0008045,0.0008045,0.0008045
38,5015.41,1.0715,1.76804,1.21659,0.00314,1.62897,0.61145,0.55634,0.61868,0.44236,0.61129,0.55776,0.60873,0.4187,1.01176,1.86871,1.16361,0.00409,0,0.000792125,0.000792125,0.000792125
39,5147.33,1.03635,1.70108,1.19104,0.00297,1.60304,0.58413,0.59123,0.6032,0.44386,0.60528,0.58275,0.5975,0.40817,0.96592,1.85462,1.22235,0.00392,0,0.00077975,0.00077975,0.00077975
40,5278.27,1.0394,1.6749,1.19136,0.00302,1.71337,0.65994,0.59705,0.64949,0.45548,0.65192,0.58621,0.63497,0.4253,1.00632,1.8612,1.10539,0.00407,0,0.000767375,0.000767375,0.000767375
41,5409.24,1.04735,1.67562,1.14832,0.00307,1.60155,0.63757,0.62933,0.62105,0.44161,0.6375,0.62639,0.61485,0.41546,0.98628,1.83109,1.12356,0.00392,0,0.000755,0.000755,0.000755
42,5541.32,1.03858,1.66648,1.15987,0.00295,1.54411,0.64029,0.62906,0.67182,0.47747,0.77462,0.56909,0.6617,0.45354,0.97946,1.80407,1.11355,0.00395,0,0.000742625,0.000742625,0.000742625
43,5669.76,1.04097,1.66679,1.13247,0.00299,1.514,0.58567,0.61542,0.62868,0.44846,0.57129,0.60708,0.61491,0.41818,0.97177,1.78949,1.10708,0.0039,0,0.00073025,0.00073025,0.00073025
44,5795.38,0.99662,1.60039,1.11028,0.00292,1.51593,0.60484,0.62892,0.63778,0.445,0.59944,0.62625,0.62409,0.41162,0.96775,1.84715,1.17676,0.0039,0,0.000717875,0.000717875,0.000717875
45,5920.1,1.01919,1.66078,1.13342,0.00298,1.58115,0.54952,0.56762,0.59196,0.43278,0.55332,0.56687,0.58741,0.39889,0.99128,1.81116,1.18687,0.00394,0,0.0007055,0.0007055,0.0007055
46,6044.65,1.00984,1.64591,1.11183,0.00288,1.47396,0.62859,0.60691,0.63324,0.45971,0.64329,0.6067,0.63209,0.43461,0.96615,1.77768,1.11438,0.00385,0,0.000693125,0.000693125,0.000693125
47,6169.43,1.00977,1.6639,1.09997,0.00298,1.50092,0.52594,0.66402,0.61611,0.44301,0.51787,0.66851,0.61027,0.41316,0.98143,1.80697,1.12912,0.00394,0,0.00068075,0.00068075,0.00068075
48,6296.27,1.02201,1.65975,1.11809,0.00302,1.41753,0.65348,0.61868,0.63328,0.45274,0.66009,0.617,0.6262,0.41809,0.97765,1.78571,1.14391,0.00389,0,0.000668375,0.000668375,0.000668375
49,6420.87,1.03719,1.64465,1.09058,0.00306,1.41668,0.7053,0.57464,0.64568,0.45794,0.6909,0.57082,0.6328,0.4139,1.01753,1.8643,1.08561,0.00401,0,0.000656,0.000656,0.000656
50,6549.7,1.02099,1.66501,1.11867,0.00298,1.46936,0.67165,0.60847,0.65706,0.47851,0.68477,0.60605,0.65101,0.44087,0.96158,1.81713,1.11117,0.00382,0,0.000643625,0.000643625,0.000643625
51,6682.1,1.03767,1.64155,1.12994,0.00302,1.44289,0.72961,0.53768,0.6346,0.45306,0.75223,0.53962,0.63002,0.41623,0.98406,1.81222,1.13857,0.00391,0,0.00063125,0.00063125,0.00063125
52,6814.29,1.03009,1.67425,1.09108,0.00303,1.43475,0.63339,0.68664,0.67215,0.47828,0.61638,0.67469,0.65629,0.43757,0.9741,1.81248,1.09241,0.00388,0,0.000618875,0.000618875,0.000618875
53,6949.5,0.99409,1.57012,1.03552,0.0029,1.44063,0.67058,0.59724,0.65784,0.483,0.648,0.59711,0.6487,0.4482,0.98028,1.81821,1.14678,0.00394,0,0.0006065,0.0006065,0.0006065
54,7084.97,1.00445,1.57751,1.0861,0.0029,1.50254,0.66393,0.59292,0.64539,0.46109,0.65951,0.59221,0.64235,0.41933,0.9522,1.82623,1.11258,0.00379,0,0.000594125,0.000594125,0.000594125
55,7219.95,1.00323,1.57957,1.07427,0.0029,1.41408,0.68356,0.65142,0.68236,0.47745,0.69577,0.63121,0.66947,0.43617,0.9561,1.75672,1.10199,0.0038,0,0.00058175,0.00058175,0.00058175
56,7353.05,0.99557,1.59182,1.06514,0.00275,1.42667,0.68263,0.59849,0.66838,0.47882,0.67431,0.5967,0.66064,0.44996,0.9686,1.76614,1.11097,0.0039,0,0.000569375,0.000569375,0.000569375
57,7490.29,0.98897,1.5502,1.08439,0.00284,1.38712,0.66424,0.61063,0.65328,0.47018,0.66349,0.61325,0.64375,0.43743,0.94957,1.8009,1.08748,0.0038,0,0.000557,0.000557,0.000557
58,7627.22,0.99275,1.57661,1.0879,0.00295,1.42793,0.58873,0.63379,0.62092,0.4408,0.58636,0.63177,0.61516,0.40222,0.98858,1.83983,1.11101,0.00395,0,0.000544625,0.000544625,0.000544625
59,7762.84,1.02386,1.64577,1.09607,0.00291,1.41358,0.72351,0.61385,0.67924,0.49131,0.71406,0.60897,0.66711,0.45913,0.96105,1.80239,1.11019,0.00389,0,0.00053225,0.00053225,0.00053225
60,7899.08,1.0054,1.5891,1.03757,0.00281,1.40506,0.65615,0.60627,0.64692,0.47057,0.62978,0.60148,0.63258,0.42716,0.9632,1.79417,1.0721,0.00386,0,0.000519875,0.000519875,0.000519875
61,8033.9,0.99692,1.59416,1.07776,0.00294,1.39609,0.64422,0.65931,0.65146,0.46425,0.6311,0.65037,0.64143,0.4266,0.97128,1.84987,1.0895,0.00396,0,0.0005075,0.0005075,0.0005075
62,8167.33,1.00709,1.58848,1.07054,0.00288,1.38827,0.65744,0.65617,0.68147,0.48324,0.65123,0.64871,0.66683,0.44596,0.96343,1.83571,1.07652,0.00381,0,0.000495125,0.000495125,0.000495125
63,8297.43,0.9791,1.5444,1.02512,0.00279,1.31916,0.61153,0.66739,0.66321,0.47829,0.64409,0.63955,0.64964,0.44293,0.94926,1.82067,1.13165,0.00377,0,0.00048275,0.00048275,0.00048275
64,8432.1,0.98067,1.52941,1.01201,0.0029,1.31975,0.61562,0.66579,0.65339,0.46983,0.60997,0.65829,0.64771,0.44315,0.95193,1.74794,1.0811,0.00381,0,0.000470375,0.000470375,0.000470375
65,8567.3,1.01299,1.58548,1.0237,0.00301,1.305,0.65303,0.66073,0.66775,0.47893,0.66443,0.65524,0.66244,0.44485,0.97578,1.80699,1.09037,0.00383,0,0.000458,0.000458,0.000458
66,8698.15,0.99384,1.54513,1.04343,0.00291,1.3046,0.63952,0.69014,0.68013,0.48708,0.65246,0.67982,0.67532,0.45764,0.9848,1.77327,1.03815,0.00395,0,0.000445625,0.000445625,0.000445625
67,8833.79,0.97232,1.52323,1.00129,0.00279,1.2902,0.64531,0.65927,0.6609,0.47248,0.66656,0.6418,0.65008,0.43419,0.9718,1.81151,1.08602,0.00385,0,0.00043325,0.00043325,0.00043325
68,8969.68,0.96625,1.50654,0.97742,0.00275,1.27769,0.60859,0.68945,0.67689,0.4783,0.59152,0.67707,0.66422,0.4436,0.97667,1.80437,1.0474,0.0039,0,0.000420875,0.000420875,0.000420875
69,9104.2,0.99805,1.53811,0.99553,0.00281,1.26198,0.63695,0.62642,0.67796,0.49608,0.63383,0.62546,0.67139,0.4596,0.945,1.81051,1.06207,0.00374,0,0.0004085,0.0004085,0.0004085
70,9237.71,0.98229,1.53542,1.00429,0.00291,1.27402,0.67079,0.66853,0.68933,0.49875,0.66096,0.65999,0.67657,0.45765,0.95346,1.79275,1.05421,0.00376,0,0.000396125,0.000396125,0.000396125
71,9371.26,0.97926,1.51204,0.99086,0.00281,1.24129,0.66671,0.65264,0.68632,0.49805,0.66205,0.6519,0.67926,0.45528,0.95586,1.81801,1.0665,0.00376,0,0.00038375,0.00038375,0.00038375
72,9506.09,0.97525,1.50144,0.9537,0.00271,1.1769,0.63887,0.68427,0.69709,0.50362,0.62697,0.68257,0.68379,0.46382,0.97248,1.78934,1.04781,0.00387,0,0.000371375,0.000371375,0.000371375
73,9639.93,0.99204,1.49475,0.98957,0.00285,1.25926,0.6097,0.68121,0.65692,0.47154,0.60925,0.67335,0.65216,0.43724,0.96466,1.80661,1.03855,0.00383,0,0.000359,0.000359,0.000359
74,9774,0.96114,1.48895,0.97479,0.00268,1.25901,0.59359,0.66365,0.66346,0.48846,0.59196,0.66394,0.66228,0.45169,0.98158,1.78794,1.06469,0.00393,0,0.000346625,0.000346625,0.000346625
75,9906.81,0.97483,1.4882,0.96752,0.00267,1.19651,0.66646,0.67005,0.69146,0.5039,0.66478,0.66883,0.69138,0.46669,0.94267,1.77036,1.03028,0.00372,0,0.00033425,0.00033425,0.00033425
76,10039,0.94509,1.46437,0.94474,0.00272,1.17673,0.60517,0.65255,0.66153,0.48182,0.60504,0.65883,0.65825,0.44099,0.96473,1.82357,1.04187,0.00382,0,0.000321875,0.000321875,0.000321875
77,10167.5,1.00858,1.52561,0.97307,0.00285,1.22701,0.65513,0.65296,0.68041,0.49296,0.64865,0.67331,0.67132,0.45544,0.95304,1.80039,1.04175,0.00376,0,0.0003095,0.0003095,0.0003095
78,10294.9,0.95092,1.45825,0.9354,0.00271,1.12125,0.5905,0.70478,0.69655,0.5102,0.59193,0.70194,0.69131,0.47009,0.95149,1.78915,1.01586,0.00375,0,0.000297125,0.000297125,0.000297125
79,10422.3,0.94775,1.42701,0.91073,0.00273,1.13345,0.60772,0.70955,0.68805,0.5006,0.60774,0.70842,0.68151,0.46611,0.94489,1.79534,1.036,0.00375,0,0.00028475,0.00028475,0.00028475
80,10547.5,0.96566,1.46826,0.97616,0.00279,1.12635,0.66346,0.68723,0.70386,0.50803,0.68118,0.67922,0.701,0.46764,0.95809,1.8309,1.00753,0.00379,0,0.000272375,0.000272375,0.000272375
81,10671.8,0.93903,1.43653,0.91118,0.00254,1.11261,0.63948,0.67142,0.67657,0.48714,0.637,0.67341,0.669,0.44965,0.95546,1.83914,1.06748,0.00378,0,0.00026,0.00026,0.00026
82,10796.1,0.90435,1.40127,0.89586,0.00263,1.14943,0.62962,0.60843,0.62222,0.43665,0.62746,0.6003,0.60901,0.405,0.95129,1.8188,1.07439,0.00374,0,0.000247625,0.000247625,0.000247625
83,10920.2,0.9545,1.45059,0.91157,0.00271,1.15445,0.62658,0.67621,0.70041,0.50572,0.62175,0.67233,0.69307,0.46774,0.97036,1.83402,0.988,0.00379,0,0.00023525,0.00023525,0.00023525
