epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
20,1844.44,1.16927,1.85535,1.29727,0.00344,1.73892,0.62056,0.47695,0.52771,0.35855,0.59202,0.5039,0.52973,0.33686,1.16578,1.97039,1.36604,0.00467,0,0.00101488,0.00101488,0.00101488
21,1933.4,1.18203,1.87278,1.33176,0.00344,1.83355,0.61163,0.47174,0.54173,0.37923,0.60889,0.46979,0.53149,0.35126,1.13159,2.02788,1.39033,0.00462,0,0.0010025,0.0010025,0.0010025
22,2023.82,1.17111,1.84011,1.30885,0.00341,1.77505,0.60478,0.48982,0.54567,0.38611,0.63225,0.48445,0.54555,0.35956,1.12167,1.94266,1.39753,0.00452,0,0.000990125,0.000990125,0.000990125
23,2116.87,1.18898,1.91015,1.31796,0.00344,1.77638,0.52097,0.54392,0.5558,0.3846,0.52606,0.53783,0.55222,0.35234,1.16463,2.00504,1.35997,0.00473,0,0.00097775,0.00097775,0.00097775
24,2202.96,1.17364,1.85674,1.29101,0.00349,1.73858,0.67286,0.57663,0.60834,0.42391,0.6669,0.57646,0.60675,0.3837,1.18366,2.01877,1.3389,0.00471,0,0.000965375,0.000965375,0.000965375
25,2293.19,1.18647,1.87949,1.29882,0.00336,1.71187,0.56802,0.50035,0.52649,0.37721,0.57321,0.50364,0.52534,0.3473,1.14116,1.97946,1.41789,0.00471,0,0.000953,0.000953,0.000953
26,2384.37,1.15614,1.80813,1.28342,0.00334,1.67816,0.54128,0.57756,0.5938,0.41532,0.53135,0.57131,0.58607,0.38464,1.10259,1.94598,1.36719,0.00442,0,0.000940625,0.000940625,0.000940625
27,2479.14,1.1496,1.80894,1.28164,0.00333,1.78069,0.49098,0.51593,0.48168,0.32465,0.47855,0.51266,0.48183,0.2989,1.17011,1.93361,1.35871,0.00478,0,0.00092825,0.00092825,0.00092825
28,2568.97,1.14963,1.80176,1.26553,0.00333,1.75148,0.6416,0.55919,0.58904,0.41174,0.63632,0.54721,0.57269,0.38292,1.15463,2.0296,1.36122,0.00469,0,0.000915875,0.000915875,0.000915875
29,2664.02,1.16115,1.77447,1.25213,0.00333,1.74953,0.70254,0.51969,0.57426,0.40384,0.70059,0.51809,0.56847,0.37475,1.13484,1.95062,1.39593,0.00447,0,0.0009035,0.0009035,0.0009035
30,2761.68,1.18121,1.88576,1.25947,0.00338,1.60677,0.5877,0.60382,0.59546,0.42112,0.57602,0.5623,0.58089,0.38063,1.13611,2.05815,1.32893,0.0045,0,0.000891125,0.000891125,0.000891125
31,2857.53,1.13464,1.73871,1.23164,0.00321,1.67643,0.598,0.61118,0.61009,0.42609,0.60539,0.61022,0.60847,0.38701,1.13823,1.94663,1.31436,0.00458,0,0.00087875,0.00087875,0.00087875
32,2949.95,1.13438,1.74424,1.22157,0.00321,1.64167,0.58445,0.59401,0.55224,0.3765,0.55351,0.58845,0.53298,0.34722,1.10677,1.97231,1.44407,0.00445,0,0.000866375,0.000866375,0.000866375
33,3036.2,1.18314,1.80157,1.24847,0.00334,1.65732,0.64614,0.47142,0.55273,0.38186,0.62431,0.46948,0.54421,0.36127,1.12631,2.00227,1.31649,0.00454,0,0.000854,0.000854,0.000854
34,3123.77,1.19864,1.81113,1.24363,0.00343,1.64867,0.60499,0.57713,0.55717,0.40078,0.61666,0.57442,0.54897,0.37092,1.12838,1.98578,1.37952,0.00454,0,0.000841625,0.000841625,0.000841625
35,3212.51,1.14665,1.77946,1.19266,0.00332,1.56324,0.59406,0.58032,0.6018,0.4211,0.61073,0.56355,0.59913,0.39082,1.13232,1.91266,1.30917,0.00457,0,0.00082925,0.00082925,0.00082925
36,3299.62,1.16282,1.76597,1.22769,0.00336,1.62846,0.64749,0.58757,0.59898,0.42042,0.62281,0.57929,0.58939,0.38476,1.13321,1.96696,1.32211,0.00447,0,0.000816875,0.000816875,0.000816875
37,3387.17,1.12171,1.69759,1.21648,0.00327,1.54681,0.59417,0.59605,0.61518,0.42316,0.59952,0.59425,0.61199,0.40119,1.11871,1.92598,1.28118,0.00458,0,0.0008045,0.0008045,0.0008045
38,3474.51,1.15669,1.78257,1.23944,0.00328,1.59734,0.55744,0.56974,0.57679,0.42188,0.55256,0.57351,0.58097,0.39062,1.1204,1.95526,1.31958,0.00447,0,0.000792125,0.000792125,0.000792125
39,3565.66,1.14745,1.73877,1.19021,0.0033,1.52978,0.52115,0.64005,0.59682,0.4256,0.51943,0.63099,0.58824,0.38744,1.13173,1.91121,1.30063,0.00452,0,0.00077975,0.00077975,0.00077975
40,3656.83,1.16074,1.77602,1.20329,0.00331,1.53309,0.62838,0.6089,0.63636,0.45146,0.61352,0.60051,0.62529,0.41187,1.09856,1.93039,1.30899,0.00441,0,0.000767375,0.000767375,0.000767375
41,3751.17,1.11113,1.68288,1.16914,0.00322,1.48239,0.5754,0.63434,0.61655,0.43429,0.56442,0.62765,0.60654,0.39368,1.11645,1.96025,1.28973,0.0045,0,0.000755,0.000755,0.000755
42,3842.13,1.11654,1.7013,1.16266,0.00318,1.55519,0.58097,0.60048,0.6011,0.42407,0.57046,0.59268,0.58993,0.38638,1.12812,1.94902,1.30161,0.00445,0,0.000742625,0.000742625,0.000742625
43,3940.66,1.11729,1.70238,1.18108,0.00322,1.53752,0.5607,0.59753,0.59669,0.41894,0.56985,0.58821,0.58449,0.37939,1.09805,1.95123,1.25288,0.0044,0,0.00073025,0.00073025,0.00073025
44,4042.09,1.10567,1.66173,1.16829,0.00318,1.5194,0.66369,0.55084,0.60166,0.42305,0.68897,0.53155,0.5926,0.38545,1.13051,2.0219,1.30609,0.00457,0,0.000717875,0.000717875,0.000717875
45,4137.98,1.10507,1.69435,1.15862,0.00312,1.53318,0.63884,0.55439,0.57826,0.41113,0.63,0.55404,0.57096,0.37312,1.11106,2.01288,1.28581,0.00443,0,0.0007055,0.0007055,0.0007055
46,4238.61,1.12921,1.68528,1.1433,0.00325,1.46135,0.57528,0.56217,0.59129,0.42439,0.56192,0.55916,0.58231,0.38129,1.09675,1.89169,1.30598,0.00437,0,0.000693125,0.000693125,0.000693125
47,4337.57,1.11557,1.68502,1.12522,0.00334,1.46031,0.70079,0.57327,0.62555,0.44167,0.70633,0.5576,0.61509,0.39655,1.0969,1.93565,1.20081,0.00437,0,0.00068075,0.00068075,0.00068075
48,4434.44,1.11019,1.72889,1.13647,0.00313,1.42488,0.73552,0.56354,0.63924,0.46411,0.7351,0.56447,0.6306,0.42114,1.09137,1.91658,1.25692,0.00431,0,0.000668375,0.000668375,0.000668375
49,4535.14,1.09481,1.70728,1.13336,0.00324,1.4906,0.63762,0.62906,0.64592,0.46701,0.62482,0.6206,0.63238,0.41771,1.0987,1.98233,1.25521,0.00431,0,0.000656,0.000656,0.000656
50,4632.06,1.11402,1.66875,1.14035,0.0032,1.43655,0.66907,0.55945,0.62634,0.45555,0.67411,0.5607,0.62412,0.41992,1.09981,1.92322,1.23277,0.00437,0,0.000643625,0.000643625,0.000643625
51,4726.07,1.1131,1.70519,1.15133,0.00316,1.441,0.69357,0.56443,0.61653,0.44383,0.6782,0.56433,0.61118,0.40361,1.13482,1.95394,1.27696,0.00443,0,0.00063125,0.00063125,0.00063125
52,4824.65,1.11539,1.69513,1.12413,0.00322,1.44765,0.74333,0.55154,0.64288,0.45517,0.74237,0.55154,0.6353,0.4143,1.13036,1.90148,1.21975,0.00448,0,0.000618875,0.000618875,0.000618875
53,4920.4,1.07381,1.64703,1.10099,0.0032,1.42942,0.63472,0.64774,0.63238,0.452,0.63189,0.64256,0.62809,0.40952,1.09969,1.97002,1.27066,0.00437,0,0.0006065,0.0006065,0.0006065
54,5017.17,1.10237,1.65984,1.11897,0.00316,1.43768,0.60733,0.57198,0.62958,0.43942,0.59674,0.5741,0.62198,0.4059,1.11559,1.94811,1.2535,0.00437,0,0.000594125,0.000594125,0.000594125
55,5118.08,1.11197,1.66352,1.10855,0.00306,1.48846,0.64903,0.58304,0.63052,0.44229,0.64384,0.57817,0.62118,0.40492,1.09912,1.92573,1.26739,0.00433,0,0.00058175,0.00058175,0.00058175
56,5212.61,1.08859,1.61458,1.09426,0.00308,1.38041,0.6735,0.57331,0.6143,0.43372,0.66547,0.57203,0.60918,0.39786,1.11835,1.95426,1.33635,0.00445,0,0.000569375,0.000569375,0.000569375
57,5311.57,1.08065,1.55938,1.05847,0.00308,1.3878,0.57075,0.67312,0.63701,0.4527,0.57675,0.65821,0.63544,0.42185,1.08782,1.8888,1.27932,0.00438,0,0.000557,0.000557,0.000557
58,5410.77,1.07734,1.62371,1.1216,0.00315,1.41683,0.64564,0.63124,0.63774,0.46237,0.63764,0.62584,0.63648,0.42131,1.0876,1.93583,1.27015,0.00438,0,0.000544625,0.000544625,0.000544625
59,5504.82,1.10309,1.62897,1.10622,0.00305,1.38951,0.63437,0.63986,0.63782,0.47003,0.63395,0.6387,0.63998,0.42901,1.07905,1.93558,1.24905,0.00429,0,0.00053225,0.00053225,0.00053225
60,5597.57,1.06768,1.5801,1.07185,0.00302,1.40207,0.55889,0.56176,0.59329,0.42757,0.53879,0.55901,0.58669,0.39423,1.10458,1.9373,1.28731,0.00435,0,0.000519875,0.000519875,0.000519875
61,5687.64,1.08832,1.65481,1.10106,0.00306,1.37467,0.61854,0.59192,0.63919,0.46139,0.70467,0.54078,0.63365,0.42487,1.09483,1.87765,1.25015,0.00435,0,0.0005075,0.0005075,0.0005075
62,5776.85,1.07536,1.59375,1.06819,0.00306,1.38203,0.58958,0.61948,0.62334,0.44548,0.58849,0.60744,0.61797,0.40526,1.0943,1.90444,1.23244,0.00434,0,0.000495125,0.000495125,0.000495125
63,5865.92,1.0814,1.58184,1.06765,0.00304,1.33839,0.68452,0.64826,0.65769,0.46253,0.67557,0.61645,0.64146,0.42249,1.11152,1.92981,1.25483,0.00439,0,0.00048275,0.00048275,0.00048275
64,5954.69,1.05668,1.55142,1.04764,0.00307,1.30183,0.62477,0.61971,0.63176,0.45866,0.6217,0.6193,0.62768,0.41785,1.08482,1.91022,1.2039,0.00428,0,0.000470375,0.000470375,0.000470375
65,6045.2,1.08697,1.59056,1.07411,0.0031,1.35776,0.5741,0.63009,0.62813,0.4551,0.57658,0.63145,0.62866,0.41077,1.092,1.8931,1.25343,0.00434,0,0.000458,0.000458,0.000458
66,6141.61,1.10654,1.63648,1.09626,0.00314,1.37426,0.60259,0.63736,0.63759,0.45696,0.59614,0.63711,0.62908,0.41529,1.08577,1.90743,1.22465,0.00427,0,0.000445625,0.000445625,0.000445625
67,6238.14,1.0511,1.5617,1.01967,0.00298,1.25941,0.6368,0.6307,0.64928,0.46013,0.61957,0.61935,0.63762,0.41389,1.06584,1.90405,1.23138,0.00419,0,0.00043325,0.00043325,0.00043325
68,6333.79,1.06211,1.54427,1.03834,0.00304,1.22384,0.70403,0.593,0.64317,0.45622,0.69886,0.59287,0.64097,0.41989,1.07751,1.89145,1.18776,0.00422,0,0.000420875,0.000420875,0.000420875
69,6430.59,1.04514,1.55277,1.00713,0.00293,1.28969,0.63675,0.62541,0.65999,0.46871,0.61918,0.62627,0.65044,0.42553,1.09869,1.91767,1.18065,0.00434,0,0.0004085,0.0004085,0.0004085
70,6525.19,1.07271,1.56498,1.01144,0.00304,1.24815,0.65264,0.64623,0.6615,0.46974,0.65177,0.63593,0.65124,0.43036,1.08584,1.94266,1.20208,0.00426,0,0.000396125,0.000396125,0.000396125
71,6626.35,1.0946,1.59922,1.04265,0.00295,1.26803,0.66769,0.61728,0.65293,0.46291,0.62098,0.61939,0.63278,0.41366,1.06034,1.90266,1.20335,0.00419,0,0.00038375,0.00038375,0.00038375
72,6717.01,1.06752,1.56446,1.00084,0.003,1.25802,0.6543,0.6404,0.65384,0.47148,0.63453,0.64103,0.64355,0.43083,1.07875,1.9358,1.18578,0.00423,0,0.000371375,0.000371375,0.000371375
73,6810.54,1.05329,1.48557,0.98935,0.00301,1.18673,0.72519,0.57767,0.65,0.46017,0.71685,0.58091,0.64677,0.41974,1.07796,1.90678,1.21739,0.00416,0,0.000359,0.000359,0.000359
74,6904.36,1.03825,1.47515,0.96673,0.00278,1.25621,0.65804,0.64415,0.65728,0.46845,0.64114,0.6293,0.64376,0.42663,1.10142,1.96153,1.23717,0.00434,0,0.000346625,0.000346625,0.000346625
75,6995.36,1.03801,1.48263,0.99619,0.0029,1.19707,0.68962,0.60633,0.65838,0.48381,0.70586,0.5967,0.65173,0.43886,1.07939,1.93538,1.20822,0.00416,0,0.00033425,0.00033425,0.00033425
76,7089.35,1.06788,1.57404,0.99753,0.00295,1.24891,0.64448,0.59091,0.64295,0.45878,0.63854,0.58763,0.63561,0.40915,1.09551,1.92546,1.2025,0.0043,0,0.000321875,0.000321875,0.000321875
77,7181.64,1.04912,1.54091,0.98654,0.00291,1.20687,0.62508,0.60296,0.6475,0.45802,0.63627,0.59625,0.64127,0.42039,1.08031,1.94895,1.20667,0.00425,0,0.0003095,0.0003095,0.0003095
78,7270.65,1.01706,1.4621,0.94684,0.00286,1.16593,0.57885,0.62274,0.61118,0.44117,0.56441,0.61521,0.61369,0.39911,1.05337,1.92188,1.23638,0.00413,0,0.000297125,0.000297125,0.000297125
79,7364.87,1.04667,1.51306,0.96655,0.00291,1.16235,0.63513,0.62146,0.64134,0.46683,0.63773,0.61593,0.64426,0.42635,1.05117,1.92268,1.23685,0.0041,0,0.00028475,0.00028475,0.00028475
80,7458.01,1.02747,1.48469,0.95651,0.00287,1.13522,0.67543,0.65106,0.65675,0.46563,0.6693,0.64052,0.64896,0.41245,1.08455,1.98269,1.24679,0.00425,0,0.000272375,0.000272375,0.000272375
81,7549.34,1.0263,1.46831,0.93292,0.00284,1.11404,0.60508,0.63809,0.65265,0.46662,0.66056,0.60049,0.64763,0.42016,1.06823,2.03409,1.23647,0.00417,0,0.00026,0.00026,0.00026
82,7648.62,1.01055,1.46109,0.94625,0.0028,1.13161,0.63474,0.66702,0.65744,0.47351,0.62227,0.65895,0.64829,0.42891,1.06662,1.93616,1.2251,0.00417,0,0.000247625,0.000247625,0.000247625
83,7740.07,1.02211,1.44258,0.94367,0.00294,1.1139,0.69407,0.60966,0.6517,0.46665,0.68073,0.6024,0.64609,0.42194,1.07092,1.94309,1.18854,0.00419,0,0.00023525,0.00023525,0.00023525
84,7841.43,1.03588,1.49098,0.92872,0.00273,1.10653,0.68747,0.6176,0.65675,0.4657,0.65996,0.6161,0.64824,0.4178,1.07622,1.9421,1.22234,0.00419,0,0.000222875,0.000222875,0.000222875
85,7938.26,1.01227,1.46487,0.91519,0.00276,1.11266,0.65061,0.60419,0.65145,0.46463,0.69225,0.58046,0.64705,0.42088,1.08375,1.92377,1.21582,0.00423,0,0.0002105,0.0002105,0.0002105
86,8034.37,1.00385,1.42034,0.90666,0.00269,1.06426,0.6292,0.65992,0.65314,0.46782,0.63394,0.65159,0.64647,0.42329,1.06369,1.93169,1.19421,0.00413,0,0.000198125,0.000198125,0.000198125
87,8124.03,1.00321,1.42328,0.9129,0.00279,1.08404,0.65881,0.645,0.6529,0.4657,0.64841,0.63106,0.64895,0.42402,1.08531,1.96336,1.20631,0.00423,0,0.00018575,0.00018575,0.00018575
88,8217.62,1.00951,1.44634,0.92279,0.00279,1.12384,0.65772,0.65529,0.64895,0.465,0.64379,0.62319,0.64264,0.42214,1.08068,1.94508,1.26364,0.00421,0,0.000173375,0.000173375,0.000173375
89,8305.99,0.99714,1.42047,0.90951,0.00273,1.06892,0.6657,0.62076,0.65601,0.46924,0.70111,0.59274,0.6536,0.42231,1.0752,1.92854,1.20492,0.00419,0,0.000161,0.000161,0.000161
90,8397.8,0.99208,1.40475,0.89255,0.00273,1.04522,0.66199,0.6703,0.66591,0.47677,0.64674,0.65817,0.65773,0.42826,1.08699,1.97152,1.21774,0.00425,0,0.000148625,0.000148625,0.000148625
91,8497.31,0.97396,1.46558,0.89178,0.00319,0.8801,0.61841,0.66176,0.66456,0.47704,0.61709,0.64388,0.65694,0.42956,1.0786,1.97713,1.21085,0.00423,0,0.00013625,0.00013625,0.00013625
92,8589.74,0.96852,1.45026,0.88403,0.0031,0.86237,0.69079,0.63683,0.66902,0.47639,0.70533,0.61851,0.66459,0.42855,1.07939,1.94389,1.1696,0.00418,0,0.000123875,0.000123875,0.000123875
93,8685.29,0.95619,1.40556,0.84581,0.00304,0.83625,0.59483,0.70092,0.6713,0.47675,0.58902,0.69242,0.65831,0.42859,1.07692,1.97373,1.21396,0.0042,0,0.0001115,0.0001115,0.0001115
94,8777.31,0.95562,1.41164,0.83231,0.00303,0.82833,0.70522,0.63362,0.67151,0.47746,0.69441,0.62562,0.66513,0.43041,1.08083,1.94594,1.20167,0.0042,0,9.9125e-05,9.9125e-05,9.9125e-05
95,8867.75,0.92958,1.40789,0.82122,0.00306,0.79839,0.67407,0.62961,0.66923,0.47874,0.60573,0.66936,0.66565,0.43598,1.07642,1.97279,1.20191,0.0042,0,8.675e-05,8.675e-05,8.675e-05
96,8965.23,0.93546,1.39752,0.82904,0.00298,0.80979,0.65086,0.66389,0.67579,0.48084,0.64056,0.65457,0.66414,0.43515,1.0943,1.9865,1.19095,0.00426,0,7.4375e-05,7.4375e-05,7.4375e-05
97,9060.31,0.94169,1.38124,0.83908,0.003,0.81064,0.65158,0.66756,0.67463,0.48527,0.65697,0.64638,0.67287,0.43763,1.07219,1.93705,1.18366,0.00415,0,6.2e-05,6.2e-05,6.2e-05
98,9151.54,0.92081,1.34453,0.80873,0.00297,0.80743,0.6877,0.6485,0.67629,0.48524,0.69846,0.62617,0.6719,0.43824,1.072,1.93216,1.1852,0.00415,0,4.9625e-05,4.9625e-05,4.9625e-05
99,9242.28,0.91115,1.36084,0.80538,0.00296,0.78343,0.67501,0.67274,0.67403,0.48283,0.66083,0.66063,0.6702,0.439,1.07144,1.93257,1.17358,0.00416,0,3.725e-05,3.725e-05,3.725e-05
100,9333.76,0.92245,1.40795,0.81322,0.00305,0.78302,0.69328,0.66606,0.67637,0.48462,0.68797,0.65697,0.67291,0.43971,1.07156,1.93746,1.18297,0.00416,0,2.4875e-05,2.4875e-05,2.4875e-05
